Series_reference,Period,Data_value,UNITS
BDCQ.SF8BBCA,2019.06,329.739,Dollars
BDCQ.SF8BBCA,2019.09,411.266,Dollars
BDCQ.SF8BBCA,2019.12,406.324,Dollars
BDCQ.SF8BBCA,2020.03,310.437,Dollars
BDCQ.SF8BBCA,2020.06,126.253,Dollars
BDCQ.SF8BBCA,2020.09,270.048,Dollars
BDCQ.SF8BBCA,2020.12,349.429,Dollars
BDCQ.SF8BBCA,2021.03,346.026,Dollars
BDCQ.SF8BBCA,2021.06,317.955,Dollars
BDCQ.SF8CC1CA,2016.06,809.079,Dollars
BDCQ.SF8CC1CA,2016.09,1201.325,Dollars
BDCQ.SF8CC1CA,2016.12,1058.729,Dollars
BDCQ.SF8CC1CA,2017.03,897.235,Dollars
BDCQ.SF8CC1CA,2017.06,1238.348,Dollars
BDCQ.SF8CC1CA,2017.09,1007.319,Dollars
BDCQ.SF8CC1CA,2017.12,1672.017,Dollars
BDCQ.SF8CC1CA,2018.03,997.046,Dollars
BDCQ.SF8CC1CA,2018.06,578.368,Dollars
BDCQ.SF8CC1CA,2018.09,830.19,Dollars
BDCQ.SF8CC1CA,2018.12,1189.635,Dollars
BDCQ.SF8CC1CA,2019.03,1162.309,Dollars
BDCQ.SF8CC1CA,2019.06,873.859,Dollars
BDCQ.SF8CC1CA,2019.09,858.164,Dollars
BDCQ.SF8CC1CA,2019.12,1198.95,Dollars
BDCQ.SF8CC1CA,2020.03,1715.188,Dollars
BDCQ.SF8CC1CA,2020.06,1407.645,Dollars
BDCQ.SF8CC1CA,2020.09,748.341,Dollars
BDCQ.SF8CC1CA,2020.12,1137.644,Dollars
BDCQ.SF8CC1CA,2021.03,744.536,Dollars
BDCQ.SF8CC1CA,2021.06,870.378,Dollars
BDCQ.SF8CC2CA,2016.06,96.186,Dollars
BDCQ.SF8CC2CA,2016.09,105.156,Dollars
BDCQ.SF8CC2CA,2016.12,127.302,Dollars
BDCQ.SF8CC2CA,2017.03,89.098,Dollars
BDCQ.SF8CC2CA,2017.06,77.261,Dollars
BDCQ.SF8CC2CA,2017.09,70.743,Dollars
BDCQ.SF8CC2CA,2017.12,108.04,Dollars
BDCQ.SF8CC2CA,2018.03,50.526,Dollars
BDCQ.SF8CC2CA,2018.06,50.987,Dollars
BDCQ.SF8CC2CA,2018.09,46.798,Dollars
BDCQ.SF8CC2CA,2018.12,84.303,Dollars
BDCQ.SF8CC2CA,2019.03,47.713,Dollars
BDCQ.SF8CC2CA,2019.06,102.085,Dollars
BDCQ.SF8CC2CA,2019.09,54.796,Dollars
BDCQ.SF8CC2CA,2019.12,59.102,Dollars
BDCQ.SF8CC2CA,2020.03,39.374,Dollars
BDCQ.SF8CC2CA,2020.06,35.058,Dollars
BDCQ.SF8CC2CA,2020.09,69.361,Dollars
BDCQ.SF8CC2CA,2020.12,54.097,Dollars
BDCQ.SF8CC2CA,2021.03,48.361,Dollars
BDCQ.SF8CC2CA,2021.06,63.108,Dollars
BDCQ.SF8CC3CA,2016.06,165.721,Dollars
BDCQ.SF8CC3CA,2016.09,159.798,Dollars
BDCQ.SF8CC3CA,2016.12,240.487,Dollars
BDCQ.SF8CC3CA,2017.03,151.48,Dollars
BDCQ.SF8CC3CA,2017.06,166.522,Dollars
BDCQ.SF8CC3CA,2017.09,143.156,Dollars
BDCQ.SF8CC3CA,2017.12,270.081,Dollars
BDCQ.SF8CC3CA,2018.03,190.323,Dollars
BDCQ.SF8CC3CA,2018.06,193.196,Dollars
BDCQ.SF8CC3CA,2018.09,276.655,Dollars
BDCQ.SF8CC3CA,2018.12,234.014,Dollars
BDCQ.SF8CC3CA,2019.03,103.375,Dollars
BDCQ.SF8CC3CA,2019.06,155.326,Dollars
BDCQ.SF8CC3CA,2019.09,164.987,Dollars
BDCQ.SF8CC3CA,2019.12,145.481,Dollars
BDCQ.SF8CC3CA,2020.03,190.923,Dollars
BDCQ.SF8CC3CA,2020.06,161.297,Dollars
BDCQ.SF8CC3CA,2020.09,229.759,Dollars
BDCQ.SF8CC3CA,2020.12,255.265,Dollars
BDCQ.SF8CC3CA,2021.03,212.812,Dollars
BDCQ.SF8CC3CA,2021.06,296.083,Dollars
BDCQ.SF8CC4CA,2016.06,24.071,Dollars
BDCQ.SF8CC4CA,2016.09,33.131,Dollars
BDCQ.SF8CC4CA,2016.12,74.952,Dollars
BDCQ.SF8CC4CA,2017.03,23.376,Dollars
BDCQ.SF8CC4CA,2017.06,35.189,Dollars
BDCQ.SF8CC4CA,2017.09,40.01,Dollars
BDCQ.SF8CC4CA,2017.12,51.587,Dollars
BDCQ.SF8CC4CA,2018.03,8.274,Dollars
BDCQ.SF8CC4CA,2018.06,29.409,Dollars
BDCQ.SF8CC4CA,2018.09,38.846,Dollars
BDCQ.SF8CC4CA,2018.12,38.394,Dollars
BDCQ.SF8CC4CA,2019.03,8.413,Dollars
BDCQ.SF8CC4CA,2019.06,41.52,Dollars
BDCQ.SF8CC4CA,2019.09,53.794,Dollars
BDCQ.SF8CC4CA,2019.12,75.608,Dollars
BDCQ.SF8CC4CA,2020.03,28.332,Dollars
BDCQ.SF8CC4CA,2020.06,9.411,Dollars
BDCQ.SF8CC4CA,2020.09,61.632,Dollars
BDCQ.SF8CC4CA,2020.12,63.003,Dollars
BDCQ.SF8CC4CA,2021.03,25.651,Dollars
BDCQ.SF8CC4CA,2021.06,35.93,Dollars
BDCQ.SF8CC5CA,2016.06,561.702,Dollars
BDCQ.SF8CC5CA,2016.09,633.934,Dollars
BDCQ.SF8CC5CA,2016.12,855.832,Dollars
BDCQ.SF8CC5CA,2017.03,839.825,Dollars
BDCQ.SF8CC5CA,2017.06,789.066,Dollars
BDCQ.SF8CC5CA,2017.09,508.796,Dollars
BDCQ.SF8CC5CA,2017.12,1005.093,Dollars
BDCQ.SF8CC5CA,2018.03,889.946,Dollars
BDCQ.SF8CC5CA,2018.06,562.919,Dollars
BDCQ.SF8CC5CA,2018.09,686.035,Dollars
BDCQ.SF8CC5CA,2018.12,1284.115,Dollars
BDCQ.SF8CC5CA,2019.03,524.46,Dollars
BDCQ.SF8CC5CA,2019.06,739.956,Dollars
BDCQ.SF8CC5CA,2019.09,635.72,Dollars
BDCQ.SF8CC5CA,2019.12,786.141,Dollars
BDCQ.SF8CC5CA,2020.03,608.864,Dollars
BDCQ.SF8CC5CA,2020.06,416.889,Dollars
BDCQ.SF8CC5CA,2020.09,651.673,Dollars
BDCQ.SF8CC5CA,2020.12,796.245,Dollars
BDCQ.SF8CC5CA,2021.03,683.103,Dollars
BDCQ.SF8CC5CA,2021.06,685.414,Dollars
BDCQ.SF8CC6CA,2016.06,147.638,Dollars
BDCQ.SF8CC6CA,2016.09,146.068,Dollars
BDCQ.SF8CC6CA,2016.12,147.238,Dollars
BDCQ.SF8CC6CA,2017.03,131.567,Dollars
BDCQ.SF8CC6CA,2017.06,121.113,Dollars
BDCQ.SF8CC6CA,2017.09,155.356,Dollars
BDCQ.SF8CC6CA,2017.12,156.603,Dollars
BDCQ.SF8CC6CA,2018.03,131.737,Dollars
BDCQ.SF8CC6CA,2018.06,112.917,Dollars
BDCQ.SF8CC6CA,2018.09,113.494,Dollars
BDCQ.SF8CC6CA,2018.12,141.78,Dollars
BDCQ.SF8CC6CA,2019.03,104.386,Dollars
BDCQ.SF8CC6CA,2019.06,129.723,Dollars
BDCQ.SF8CC6CA,2019.09,133.544,Dollars
BDCQ.SF8CC6CA,2019.12,108.75,Dollars
BDCQ.SF8CC6CA,2020.03,94.555,Dollars
BDCQ.SF8CC6CA,2020.06,64.264,Dollars
BDCQ.SF8CC6CA,2020.09,161.106,Dollars
BDCQ.SF8CC6CA,2020.12,174.829,Dollars
BDCQ.SF8CC6CA,2021.03,149.768,Dollars
BDCQ.SF8CC6CA,2021.06,170.172,Dollars
BDCQ.SF8CC7CA,2016.06,287.479,Dollars
BDCQ.SF8CC7CA,2016.09,277.835,Dollars
BDCQ.SF8CC7CA,2016.12,257.313,Dollars
BDCQ.SF8CC7CA,2017.03,161.816,Dollars
BDCQ.SF8CC7CA,2017.06,272.332,Dollars
BDCQ.SF8CC7CA,2017.09,231.826,Dollars
BDCQ.SF8CC7CA,2017.12,143.99,Dollars
BDCQ.SF8CC7CA,2018.03,236.644,Dollars
BDCQ.SF8CC7CA,2018.06,248.503,Dollars
BDCQ.SF8CC7CA,2018.09,276.388,Dollars
BDCQ.SF8CC7CA,2018.12,228.869,Dollars
BDCQ.SF8CC7CA,2019.03,192.16,Dollars
BDCQ.SF8CC7CA,2019.06,309.048,Dollars
BDCQ.SF8CC7CA,2019.09,295.799,Dollars
BDCQ.SF8CC7CA,2019.12,196.709,Dollars
BDCQ.SF8CC7CA,2020.03,194.137,Dollars
BDCQ.SF8CC7CA,2020.06,127.733,Dollars
BDCQ.SF8CC7CA,2020.09,414.039,Dollars
BDCQ.SF8CC7CA,2020.12,327.774,Dollars
BDCQ.SF8CC7CA,2021.03,187.371,Dollars
BDCQ.SF8CC7CA,2021.06,269.657,Dollars
BDCQ.SF8CC8CA,2016.06,376.256,Dollars
BDCQ.SF8CC8CA,2016.09,431.286,Dollars
BDCQ.SF8CC8CA,2016.12,353.3,Dollars
BDCQ.SF8CC8CA,2017.03,257.64,Dollars
BDCQ.SF8CC8CA,2017.06,311.349,Dollars
BDCQ.SF8CC8CA,2017.09,546.159,Dollars
BDCQ.SF8CC8CA,2017.12,434.04,Dollars
BDCQ.SF8CC8CA,2018.03,227.8,Dollars
BDCQ.SF8CC8CA,2018.06,425.744,Dollars
BDCQ.SF8CC8CA,2018.09,528.93,Dollars
BDCQ.SF8CC8CA,2018.12,485.108,Dollars
BDCQ.SF8CC8CA,2019.03,310.741,Dollars
BDCQ.SF8CC8CA,2019.06,396.523,Dollars
BDCQ.SF8CC8CA,2019.09,352.188,Dollars
BDCQ.SF8CC8CA,2019.12,501.331,Dollars
BDCQ.SF8CC8CA,2020.03,434.32,Dollars
BDCQ.SF8CC8CA,2020.06,407.7,Dollars
BDCQ.SF8CC8CA,2020.09,425.838,Dollars
BDCQ.SF8CC8CA,2020.12,749.691,Dollars
BDCQ.SF8CC8CA,2021.03,636.278,Dollars
BDCQ.SF8CC8CA,2021.06,580.749,Dollars
BDCQ.SF8CC9CA,2016.06,45.008,Dollars
BDCQ.SF8CC9CA,2016.09,71.599,Dollars
BDCQ.SF8CC9CA,2016.12,90.09,Dollars
BDCQ.SF8CC9CA,2017.03,42.459,Dollars
BDCQ.SF8CC9CA,2017.06,31.454,Dollars
BDCQ.SF8CC9CA,2017.09,47.306,Dollars
BDCQ.SF8CC9CA,2017.12,61.407,Dollars
BDCQ.SF8CC9CA,2018.03,58.666,Dollars
BDCQ.SF8CC9CA,2018.06,63.616,Dollars
BDCQ.SF8CC9CA,2018.09,49.447,Dollars
BDCQ.SF8CC9CA,2018.12,73.087,Dollars
BDCQ.SF8CC9CA,2019.03,65.351,Dollars
BDCQ.SF8CC9CA,2019.06,72.425,Dollars
BDCQ.SF8CC9CA,2019.09,76.731,Dollars
BDCQ.SF8CC9CA,2019.12,96.094,Dollars
BDCQ.SF8CC9CA,2020.03,54.252,Dollars
BDCQ.SF8CC9CA,2020.06,21.14,Dollars
BDCQ.SF8CC9CA,2020.09,121.361,Dollars
BDCQ.SF8CC9CA,2020.12,101.504,Dollars
BDCQ.SF8CC9CA,2021.03,83.8,Dollars
BDCQ.SF8CC9CA,2021.06,114.099,Dollars
BDCQ.SF8CCCA,2016.06,2513.14,Dollars
BDCQ.SF8CCCA,2016.09,3060.132,Dollars
BDCQ.SF8CCCA,2016.12,3205.243,Dollars
BDCQ.SF8CCCA,2017.03,2594.496,Dollars
BDCQ.SF8CCCA,2017.06,3042.634,Dollars
BDCQ.SF8CCCA,2017.09,2750.671,Dollars
BDCQ.SF8CCCA,2017.12,3902.858,Dollars
BDCQ.SF8CCCA,2018.03,2790.962,Dollars
BDCQ.SF8CCCA,2018.06,2265.659,Dollars
BDCQ.SF8CCCA,2018.09,2846.783,Dollars
BDCQ.SF8CCCA,2018.12,3759.305,Dollars
BDCQ.SF8CCCA,2019.03,2518.908,Dollars
BDCQ.SF8CCCA,2019.06,2820.465,Dollars
BDCQ.SF8CCCA,2019.09,2625.723,Dollars
BDCQ.SF8CCCA,2019.12,3168.166,Dollars
BDCQ.SF8CCCA,2020.03,3359.945,Dollars
BDCQ.SF8CCCA,2020.06,2651.137,Dollars
BDCQ.SF8CCCA,2020.09,2883.108,Dollars
BDCQ.SF8CCCA,2020.12,3660.052,Dollars
BDCQ.SF8CCCA,2021.03,2771.68,Dollars
BDCQ.SF8CCCA,2021.06,3085.59,Dollars
BDCQ.SF8DD1CA,2016.06,1279.682,Dollars
BDCQ.SF8DD1CA,2016.09,1399.923,Dollars
BDCQ.SF8DD1CA,2016.12,1151.323,Dollars
BDCQ.SF8DD1CA,2017.03,1154.338,Dollars
BDCQ.SF8DD1CA,2017.06,1255.707,Dollars
BDCQ.SF8DD1CA,2017.09,1494.049,Dollars
BDCQ.SF8DD1CA,2017.12,1144.593,Dollars
BDCQ.SF8DD1CA,2018.03,1189.101,Dollars
BDCQ.SF8DD1CA,2018.06,1288.879,Dollars
BDCQ.SF8DD1CA,2018.09,1515.923,Dollars
BDCQ.SF8DD1CA,2018.12,1498.472,Dollars
BDCQ.SF8DD1CA,2019.03,1304.673,Dollars
BDCQ.SF8DD1CA,2019.06,1403.363,Dollars
BDCQ.SF8DD1CA,2019.09,1560,Dollars
BDCQ.SF8DD1CA,2019.12,1273.847,Dollars
BDCQ.SF8DD1CA,2020.03,1162.03,Dollars
BDCQ.SF8DD1CA,2020.06,1085.729,Dollars
BDCQ.SF8DD1CA,2020.09,1510.195,Dollars
BDCQ.SF8DD1CA,2020.12,1231.466,Dollars
BDCQ.SF8DD1CA,2021.03,1293.323,Dollars
BDCQ.SF8DD1CA,2021.06,1735.111,Dollars
BDCQ.SF8DDCA,2016.06,1279.682,Dollars
BDCQ.SF8DDCA,2016.09,1399.923,Dollars
BDCQ.SF8DDCA,2016.12,1151.323,Dollars
BDCQ.SF8DDCA,2017.03,1154.338,Dollars
BDCQ.SF8DDCA,2017.06,1255.707,Dollars
BDCQ.SF8DDCA,2017.09,1494.049,Dollars
BDCQ.SF8DDCA,2017.12,1144.593,Dollars
BDCQ.SF8DDCA,2018.03,1189.101,Dollars
BDCQ.SF8DDCA,2018.06,1288.879,Dollars
BDCQ.SF8DDCA,2018.09,1515.923,Dollars
BDCQ.SF8DDCA,2018.12,1498.472,Dollars
BDCQ.SF8DDCA,2019.03,1304.673,Dollars
BDCQ.SF8DDCA,2019.06,1403.363,Dollars
BDCQ.SF8DDCA,2019.09,1560,Dollars
BDCQ.SF8DDCA,2019.12,1273.847,Dollars
BDCQ.SF8DDCA,2020.03,1162.03,Dollars
BDCQ.SF8DDCA,2020.06,1085.729,Dollars
BDCQ.SF8DDCA,2020.09,1510.195,Dollars
BDCQ.SF8DDCA,2020.12,1231.466,Dollars
BDCQ.SF8DDCA,2021.03,1293.323,Dollars
BDCQ.SF8DDCA,2021.06,1735.111,Dollars
BDCQ.SF8EE1CA,2016.06,1717.433,Dollars
BDCQ.SF8EE1CA,2016.09,1411.246,Dollars
BDCQ.SF8EE1CA,2016.12,2213.7,Dollars
BDCQ.SF8EE1CA,2017.03,1490.409,Dollars
BDCQ.SF8EE1CA,2017.06,1904.505,Dollars
BDCQ.SF8EE1CA,2017.09,1658.112,Dollars
BDCQ.SF8EE1CA,2017.12,1965.434,Dollars
BDCQ.SF8EE1CA,2018.03,1589.187,Dollars
BDCQ.SF8EE1CA,2018.06,2083.904,Dollars
BDCQ.SF8EE1CA,2018.09,1931.651,Dollars
BDCQ.SF8EE1CA,2018.12,1910.087,Dollars
BDCQ.SF8EE1CA,2019.03,1464.328,Dollars
BDCQ.SF8EE1CA,2019.06,2462.741,Dollars
BDCQ.SF8EE1CA,2019.09,2125.036,Dollars
BDCQ.SF8EE1CA,2019.12,2610.547,Dollars
BDCQ.SF8EE1CA,2020.03,2126.977,Dollars
BDCQ.SF8EE1CA,2020.06,926.363,Dollars
BDCQ.SF8EE1CA,2020.09,2752.462,Dollars
BDCQ.SF8EE1CA,2020.12,2639.75,Dollars
BDCQ.SF8EE1CA,2021.03,2206.597,Dollars
BDCQ.SF8EE1CA,2021.06,2953.896,Dollars
BDCQ.SF8EECA,2016.06,1717.433,Dollars
BDCQ.SF8EECA,2016.09,1411.246,Dollars
BDCQ.SF8EECA,2016.12,2213.7,Dollars
BDCQ.SF8EECA,2017.03,1490.409,Dollars
BDCQ.SF8EECA,2017.06,1904.505,Dollars
BDCQ.SF8EECA,2017.09,1658.112,Dollars
BDCQ.SF8EECA,2017.12,1965.434,Dollars
BDCQ.SF8EECA,2018.03,1589.187,Dollars
BDCQ.SF8EECA,2018.06,2083.904,Dollars
BDCQ.SF8EECA,2018.09,1931.651,Dollars
BDCQ.SF8EECA,2018.12,1910.087,Dollars
BDCQ.SF8EECA,2019.03,1464.328,Dollars
BDCQ.SF8EECA,2019.06,2462.741,Dollars
BDCQ.SF8EECA,2019.09,2125.036,Dollars
BDCQ.SF8EECA,2019.12,2610.547,Dollars
BDCQ.SF8EECA,2020.03,2126.977,Dollars
BDCQ.SF8EECA,2020.06,926.363,Dollars
BDCQ.SF8EECA,2020.09,2752.462,Dollars
BDCQ.SF8EECA,2020.12,2639.75,Dollars
BDCQ.SF8EECA,2021.03,2206.597,Dollars
BDCQ.SF8EECA,2021.06,2953.896,Dollars
BDCQ.SF8FF1CA,2016.06,2260.753,Dollars
BDCQ.SF8FF1CA,2016.09,2191.993,Dollars
BDCQ.SF8FF1CA,2016.12,2286.797,Dollars
BDCQ.SF8FF1CA,2017.03,1975.009,Dollars
BDCQ.SF8FF1CA,2017.06,2338.595,Dollars
BDCQ.SF8FF1CA,2017.09,2116.378,Dollars
BDCQ.SF8FF1CA,2017.12,2221.034,Dollars
BDCQ.SF8FF1CA,2018.03,1722.627,Dollars
BDCQ.SF8FF1CA,2018.06,2463.574,Dollars
BDCQ.SF8FF1CA,2018.09,2385.577,Dollars
BDCQ.SF8FF1CA,2018.12,2153.022,Dollars
BDCQ.SF8FF1CA,2019.03,1950.661,Dollars
BDCQ.SF8FF1CA,2019.06,2777.321,Dollars
BDCQ.SF8FF1CA,2019.09,2239.336,Dollars
BDCQ.SF8FF1CA,2019.12,2344.718,Dollars
BDCQ.SF8FF1CA,2020.03,2392.788,Dollars
BDCQ.SF8FF1CA,2020.06,2761.382,Dollars
BDCQ.SF8FF1CA,2020.09,3447.386,Dollars
BDCQ.SF8FF1CA,2020.12,3239.37,Dollars
BDCQ.SF8FF1CA,2021.03,2270.778,Dollars
BDCQ.SF8FF1CA,2021.06,3451.589,Dollars
BDCQ.SF8FFCA,2016.06,2260.753,Dollars
BDCQ.SF8FFCA,2016.09,2191.993,Dollars
BDCQ.SF8FFCA,2016.12,2286.797,Dollars
BDCQ.SF8FFCA,2017.03,1975.009,Dollars
BDCQ.SF8FFCA,2017.06,2338.595,Dollars
BDCQ.SF8FFCA,2017.09,2116.378,Dollars
BDCQ.SF8FFCA,2017.12,2221.034,Dollars
BDCQ.SF8FFCA,2018.03,1722.627,Dollars
BDCQ.SF8FFCA,2018.06,2463.574,Dollars
BDCQ.SF8FFCA,2018.09,2385.577,Dollars
BDCQ.SF8FFCA,2018.12,2153.022,Dollars
BDCQ.SF8FFCA,2019.03,1950.661,Dollars
BDCQ.SF8FFCA,2019.06,2777.321,Dollars
BDCQ.SF8FFCA,2019.09,2239.336,Dollars
BDCQ.SF8FFCA,2019.12,2344.718,Dollars
BDCQ.SF8FFCA,2020.03,2392.788,Dollars
BDCQ.SF8FFCA,2020.06,2761.382,Dollars
BDCQ.SF8FFCA,2020.09,3447.386,Dollars
BDCQ.SF8FFCA,2020.12,3239.37,Dollars
BDCQ.SF8FFCA,2021.03,2270.778,Dollars
BDCQ.SF8FFCA,2021.06,3451.589,Dollars
BDCQ.SF8GH1CA,2017.09,972.217,Dollars
BDCQ.SF8GH1CA,2017.12,1434.173,Dollars
BDCQ.SF8GH1CA,2018.03,1083.449,Dollars
BDCQ.SF8GH1CA,2018.06,1070.062,Dollars
BDCQ.SF8GH1CA,2018.09,924.561,Dollars
BDCQ.SF8GH1CA,2018.12,1775.255,Dollars
BDCQ.SF8GH1CA,2019.03,1327.857,Dollars
BDCQ.SF8GH1CA,2019.06,1233.724,Dollars
BDCQ.SF8GH1CA,2019.09,1047.276,Dollars
BDCQ.SF8GH1CA,2019.12,1729.577,Dollars
BDCQ.SF8GH1CA,2020.03,1474.499,Dollars
BDCQ.SF8GH1CA,2020.06,1306.07,Dollars
BDCQ.SF8GH1CA,2020.09,1898.778,Dollars
BDCQ.SF8GH1CA,2020.12,2245.506,Dollars
BDCQ.SF8GH1CA,2021.03,1642.938,Dollars
BDCQ.SF8GH1CA,2021.06,1779.804,Dollars
BDCQ.SF8GH2CA,2017.09,283.316,Dollars
BDCQ.SF8GH2CA,2017.12,523.151,Dollars
BDCQ.SF8GH2CA,2018.03,639.176,Dollars
BDCQ.SF8GH2CA,2018.06,272.451,Dollars
BDCQ.SF8GH2CA,2018.09,245.893,Dollars
BDCQ.SF8GH2CA,2018.12,535.704,Dollars
BDCQ.SF8GH2CA,2019.03,608.931,Dollars
BDCQ.SF8GH2CA,2019.06,285.892,Dollars
BDCQ.SF8GH2CA,2019.09,257.869,Dollars
BDCQ.SF8GH2CA,2019.12,425.997,Dollars
BDCQ.SF8GH2CA,2020.03,416.298,Dollars
BDCQ.SF8GH2CA,2020.06,-398.194,Dollars
BDCQ.SF8GH2CA,2020.09,266.783,Dollars
BDCQ.SF8GH2CA,2020.12,473.05,Dollars
BDCQ.SF8GH2CA,2021.03,513.158,Dollars
BDCQ.SF8GH2CA,2021.06,441.933,Dollars
BDCQ.SF8GHCA,2017.09,1255.533,Dollars
BDCQ.SF8GHCA,2017.12,1957.324,Dollars
BDCQ.SF8GHCA,2018.03,1722.625,Dollars
BDCQ.SF8GHCA,2018.06,1342.513,Dollars
BDCQ.SF8GHCA,2018.09,1170.454,Dollars
BDCQ.SF8GHCA,2018.12,2310.959,Dollars
BDCQ.SF8GHCA,2019.03,1936.788,Dollars
BDCQ.SF8GHCA,2019.06,1519.616,Dollars
BDCQ.SF8GHCA,2019.09,1305.145,Dollars
BDCQ.SF8GHCA,2019.12,2155.574,Dollars
BDCQ.SF8GHCA,2020.03,1890.797,Dollars
BDCQ.SF8GHCA,2020.06,907.876,Dollars
BDCQ.SF8GHCA,2020.09,2165.56,Dollars
BDCQ.SF8GHCA,2020.12,2718.556,Dollars
BDCQ.SF8GHCA,2021.03,2156.096,Dollars
BDCQ.SF8GHCA,2021.06,2221.737,Dollars
BDCQ.SF8II1CA,2016.06,1589.016,Dollars
BDCQ.SF8II1CA,2016.09,1475.26,Dollars
BDCQ.SF8II1CA,2016.12,2000.729,Dollars
BDCQ.SF8II1CA,2017.03,2219.764,Dollars
BDCQ.SF8II1CA,2017.06,1753.132,Dollars
BDCQ.SF8II1CA,2017.09,1669.788,Dollars
BDCQ.SF8II1CA,2017.12,1677.497,Dollars
BDCQ.SF8II1CA,2018.03,2286.335,Dollars
BDCQ.SF8II1CA,2018.06,1570.236,Dollars
BDCQ.SF8II1CA,2018.09,1218.727,Dollars
BDCQ.SF8II1CA,2018.12,1909.563,Dollars
BDCQ.SF8II1CA,2019.03,2150.718,Dollars
BDCQ.SF8II1CA,2019.06,1615.98,Dollars
BDCQ.SF8II1CA,2019.09,1825.708,Dollars
BDCQ.SF8II1CA,2019.12,1798.756,Dollars
BDCQ.SF8II1CA,2020.03,1823.855,Dollars
BDCQ.SF8II1CA,2020.06,459.975,Dollars
BDCQ.SF8II1CA,2020.09,955.418,Dollars
BDCQ.SF8II1CA,2020.12,1308.594,Dollars
BDCQ.SF8II1CA,2021.03,1371.446,Dollars
BDCQ.SF8II1CA,2021.06,1587.74,Dollars
BDCQ.SF8IICA,2016.06,1589.016,Dollars
BDCQ.SF8IICA,2016.09,1475.26,Dollars
BDCQ.SF8IICA,2016.12,2000.729,Dollars
BDCQ.SF8IICA,2017.03,2219.764,Dollars
BDCQ.SF8IICA,2017.06,1753.132,Dollars
BDCQ.SF8IICA,2017.09,1669.788,Dollars
BDCQ.SF8IICA,2017.12,1677.497,Dollars
BDCQ.SF8IICA,2018.03,2286.335,Dollars
BDCQ.SF8IICA,2018.06,1570.236,Dollars
BDCQ.SF8IICA,2018.09,1218.727,Dollars
BDCQ.SF8IICA,2018.12,1909.563,Dollars
BDCQ.SF8IICA,2019.03,2150.718,Dollars
BDCQ.SF8IICA,2019.06,1615.98,Dollars
BDCQ.SF8IICA,2019.09,1825.708,Dollars
BDCQ.SF8IICA,2019.12,1798.756,Dollars
BDCQ.SF8IICA,2020.03,1823.855,Dollars
BDCQ.SF8IICA,2020.06,459.975,Dollars
BDCQ.SF8IICA,2020.09,955.418,Dollars
BDCQ.SF8IICA,2020.12,1308.594,Dollars
BDCQ.SF8IICA,2021.03,1371.446,Dollars
BDCQ.SF8IICA,2021.06,1587.74,Dollars
BDCQ.SF8JJ1CA,2016.06,941.008,Dollars
BDCQ.SF8JJ1CA,2016.09,895.16,Dollars
BDCQ.SF8JJ1CA,2016.12,1033.474,Dollars
BDCQ.SF8JJ1CA,2017.03,1081.046,Dollars
BDCQ.SF8JJ1CA,2017.06,897.434,Dollars
BDCQ.SF8JJ1CA,2017.09,890.469,Dollars
BDCQ.SF8JJ1CA,2017.12,987.38,Dollars
BDCQ.SF8JJ1CA,2018.03,1081.208,Dollars
BDCQ.SF8JJ1CA,2018.06,1078.408,Dollars
BDCQ.SF8JJ1CA,2018.09,1028.605,Dollars
BDCQ.SF8JJ1CA,2018.12,934.63,Dollars
BDCQ.SF8JJ1CA,2019.03,988.82,Dollars
BDCQ.SF8JJ1CA,2019.06,910.795,Dollars
BDCQ.SF8JJ1CA,2019.09,792.233,Dollars
BDCQ.SF8JJ1CA,2019.12,991.021,Dollars
BDCQ.SF8JJ1CA,2020.03,991.864,Dollars
BDCQ.SF8JJ1CA,2020.06,1049.472,Dollars
BDCQ.SF8JJ1CA,2020.09,912.793,Dollars
BDCQ.SF8JJ1CA,2020.12,1012.507,Dollars
BDCQ.SF8JJ1CA,2021.03,992.6,Dollars
BDCQ.SF8JJ1CA,2021.06,1119.263,Dollars
BDCQ.SF8JJCA,2016.06,941.008,Dollars
BDCQ.SF8JJCA,2016.09,895.16,Dollars
BDCQ.SF8JJCA,2016.12,1033.474,Dollars
BDCQ.SF8JJCA,2017.03,1081.046,Dollars
BDCQ.SF8JJCA,2017.06,897.434,Dollars
BDCQ.SF8JJCA,2017.09,890.469,Dollars
BDCQ.SF8JJCA,2017.12,987.38,Dollars
BDCQ.SF8JJCA,2018.03,1081.208,Dollars
BDCQ.SF8JJCA,2018.06,1078.408,Dollars
BDCQ.SF8JJCA,2018.09,1028.605,Dollars
BDCQ.SF8JJCA,2018.12,934.63,Dollars
BDCQ.SF8JJCA,2019.03,988.82,Dollars
BDCQ.SF8JJCA,2019.06,910.795,Dollars
BDCQ.SF8JJCA,2019.09,792.233,Dollars
BDCQ.SF8JJCA,2019.12,991.021,Dollars
BDCQ.SF8JJCA,2020.03,991.864,Dollars
BDCQ.SF8JJCA,2020.06,1049.472,Dollars
BDCQ.SF8JJCA,2020.09,912.793,Dollars
BDCQ.SF8JJCA,2020.12,1012.507,Dollars
BDCQ.SF8JJCA,2021.03,992.6,Dollars
BDCQ.SF8JJCA,2021.06,1119.263,Dollars
BDCQ.SF8LL1CA,2016.06,2760.886,Dollars
BDCQ.SF8LL1CA,2016.09,2184.214,Dollars
BDCQ.SF8LL1CA,2016.12,3193.982,Dollars
